Datetime,text,label
2022-03-01,이런 애들이 윤석열 지지하고 윤석열 지지율이 40프로 나오는데 소신투표 얘기가 나오겠음,0
2022-03-01,빡챠서 소신투표 포기해야할각임 최악을 피하고 싶어서,0
2022-03-01,아주 난리들 났는데 나는 치욕을 참고 니들의 개짓 덕분에 이재명 뽑았다 몇달을 지켜보며 고민했는데 전략투표 하지 말고 소신 투표 하라는 소리가 너무 순진하다는 결론을 내렸어 여긴 사전투표 끝났고 나는 후회는 없다 치욕감은 있지만,0
2022-03-01,미국에서 안철수가 진정한 리더 라고 극찬했다 한국인들은 안철수 지도자를 잘 활용해야 한다고 조언했다 케네디스쿨이 안철수까지 초청한 이유 #안철수 #소신투표,1
2022-03-01,밑바닥 민심은 안철수 M맘카페 안철수 60 이재명 25 윤석열 11 길거리 스티커 조사 안철수 35 이재명 18 윤석열 15 #안철수 #소신투표,0
2022-03-01,모여초를 하는 내 주변사람들 절대 2는 아니라며 1 찍으라며ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 밭갈이들이 성공한걸 느낌 불과 얼마전까지만해도 1싫어서 2찍겠다던 사람들이었거든ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 걍 말하기 싫어서 밭갈린척 차라리 소신투표하겠다고 대답하는중ㅎ 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0
2022-03-01,윤이 된다 민주당 새끼들 악에 받쳐 저주 뇌절함 예상가능 그렇다고 국힘이 지엄한 소신투표자들의 뜻을 삼가 모시나 역시 한녀들은 전략투표할 능지조차 안된다며 조롱하고 난리남 나라꼴 은 장담할수 없지만 한남 새끼들이 기세등등해서 체감 여권은 ㅈ창남,0
2022-03-01,소신투표 득표율 한자릿대 예상 했을때 이가 된다 민주당 새끼들은 승리에 취해서 소신투표자들 개무시함 언제나 그랬듯이,0
2022-03-01,나 이전에 문재인 안뽑으면 박근혜가 된다 어쩌고 할 때도 그럼 그게 문재인 탓이지 내 탓이냐 하고 소신투표 했는데 아니 사실 사는 동안 늘 그래왔는데 이렇게 휘말린 것 처음이야,1
2022-03-01,하 마음은 완전 그런데요 최근들어 윤이 될까봐 정말 두려워진 마음이 커요 저 여태까지 늘 소신투표 하던 사람인데 이런 적 처음이예요,1
2022-03-01,사람들 반응보려고 인알구경하는데 많이 안보이네 이정도로 비계인용많은거 오랜만에 봄ㅋㅋㅋ 이런 사람들때문에 소신투표 못하겠는,1
2022-03-01,무지 개판 인간들은 걍 소신 투표하세요 페미니즘으로 쓰까 먹는거 이제 그만하시고 소신있게 차금법과 트랜지션 지지하는 그 당에 투표해서 퀴어니즘 실천하세요 여성인권은 페미니스트들이 알아서 할테니까 제발 님들은 님들의 길을 가세요 그것도 힘들면 적어도 방해나 하지 말던지,0
2022-03-01,1987 감상 하 대통령 직선제 힘겹게 피를 댓가로 얻어낸거다 정말 꼭 소신투표해야한다 절대 트럼프꼴나면 안된다 뽑을사 람이없어도 절대안뽑아야되는사람은있으니까,1
2022-03-01,소신투표하지말라고 쟤네들이 일부러 저러는거 아닐까 싶어지는 정돈데 쟤네들이 의도 한대로 가기 싫은디 가야할거같아,0
2022-03-01,ㅋㅋㅋㅋㅋㅇㅈㅅ 진짜 바보인듯 여성인권 퇴화시키려는 2번 때문에 다들 눈물을 머금고 소신투표와 전략투표 중 고민하다가 결국 1번 찍기로 맘먹는 중입니다,0
2022-03-01,아 나 이번에 소신투표 하고싶었는데 싹을 말리네,0
2022-03-01,여자애들 설득 쉬워보이는이유 괜히 반론하면 말 섞는 시간만 길어지고 그렇게 할 가치가 없으니까 응알았어 니말이다맞는듯 해놓고 소신투표하기,0
2022-03-01,ㅅㅂ 소신투표 하고 싶은데 이준석 꼭두서방 윤석열 너무 싫어,0
2022-03-01,내가 이래서 소신투표를 못하겠어,0
2022-03-01,여론조사가 다 제각각이군 입맛에 맞는 여론조작이 드루킹 댓글조작보다 심한가보군 #소신투표 보수텃밭 대구경북이 무너지나 지지율 7 5 p 여론조사 출처 매일신문 네이버 뉴스,0
2022-03-01,이번에 투표 어째야할지 정말 모르겠다 심지어 둘 중 하나를 찍지 않으면 버리는 표 아니냐 뭐러 하냐 는 말도 들었는데 누굴 찍든 소신투표하면 되지 세상에 버리는 표가 워딨어 그치만 넘 암울하구만,0
2022-03-01,아니 전략투표란 말도 쓰지 말고 그냥 소신투표라고 하고 쳐 하시라고요 뭐들 그리 핑계들도 많아 누구 막고 싶어서 누구 찍는 것도 소신이라고 말하면 지나가주겠다니까 지들은 전략이고 소신하겠단 사람들은 무슨 밭갈이고,0
2022-03-01,아니 우리나라 이제 어떡하냐고 솔직히 누굴 뽑든 망한거같아서 ㅋㅋ 그냥 소신투표하겟음,0
2022-03-01,우리의 정치는 투쟁은 계속 이어질 겁니다 그러기 위해서는 우리의 존재를 지워서는 안됩니다 그래서 모든 표는 사표가 아닙니다 소신투표해도 괜찮아 #심상정,1
2022-03-01,소신투표 지지하고 사표라고 생각하지 않지만 이번은 정말 혐오가 이기냐지냐의 기로에 있는 선거이기도하고 지지율은 박빙 혹은 열세이기도해서 제발 전략투표해주세요,0
2022-03-01,전략투표냐 소신투표냐 고민하는 분들께 보여드리고 싶은 댓글들 우리의 존재를 드러냅시다 #심상정,0
2022-03-01,미처 돌아가는 대한민국 대선정국 해외 언론의 조롱거리로 역사에 기록될 것인가 속으면 속은놈이 나쁜놈이다 두번 세번 속으면 고질병이다 #안철수 #소신투표,0
2022-03-01,여성의당 및 소수정당 15 먹고도 서울시장 오세훈 당선됐고 아무도 15 한테 신경 안쓰고 이대남 주목에서 시작해서 지금 준스톤 혐오정치까지 왔으니 선거앞두고 소신투표로 개소리좀 그만하면 안되냐,0
2022-03-01,울가족 전부 심상정 통령되길 바람 이씨니 윤씨니 비교말고 소신투표 할랍니다,0
2022-03-01,저희라도 소신 투표 해요,1
2022-03-01,누구 찍으면 누구 된다고 기호 3번 이하로 소신투표하는 사람들 욕하는 이재명 윤석열 지지자 분들 님들 지지후보에 대한 믿음이 그렇게 없습니까 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-03-01,#안철수 지지율이 14 7 로 더 올랐다 #20대 지지율이 26 5 다 11 5 14 7 3 2 상승 38 3 40 1 1 8 상승 38 7 37 6 1 1 하락 3 6 3 2 0 4 하락 20 30 60대서 40 50서 우세 20대서 #안철수 가 보다 근소 우위 #소신투표,0
2022-03-01,저번에는 그래도 걍 소신투표 했거든요 근데도 홍찍는 사람 많아서 놀라긴 했찌만,0
