Datetime,text,label
2022-02-16,노르웨이에는 결코 있어서는 안되는것들 정치인 구킴버러지들과 윤석열 정당 구킴당 헌데 이땅에선 기득권 선진국이네 뭐네 내장은 썪어문드러졌어도 면상만 수십번 리모델링한 거니의 그것과 너무나도 닮은,0
2022-02-16,이건 국힘당이 돈 주고 사세요 이보다 좋은 포스터 만들지 못할 겁니다,1
2022-02-16,혐의 입증 안돼 풉 증거 인멸한건 아니고 윤석열이가 증거 안주디 김명수 너 눈도 귀도 없지 풉 사찰이 무서운거야 ㅋ,0
2022-02-16,호남인들이 아무리 대의를 위해 김대중 대통령과 민주당을 지지했다지만 이제 호남도 경제적으로 윤택하게 잘 살아야지요 그동안 민주당이 뭘 해 준 게 없잖아요 윤석열은 합니다,0
2022-02-16,진영논리에 매몰된 죄명이지지자들이 묻는다 죄명이가 아무리 싫어도 어떻게 국힘당과 윤석열을 찍냐고 응 죄명이가 그만큼 사상최악의 후보라는 거야 그 증거는 차고 넘치고 당신들이 거기에 눈 감고 있는데 어떻게 설득을 해주니 그냥 죄명이 대선패배 후 감옥가면 X잡고 곰곰히 반성해봐,0
2022-02-16,윤석열 후보 홍보해주는 현근택 넌 막사니한테 죽었다 ㅎㅎ,0
2022-02-16,김광일쇼 이재명 업무추진비 내역 살펴보니 하루에 점심 저녁 9번씩 긁었다 11시 김광일 쇼 LIVE 긴급 윤석열 안철수 위로 회동 가능성 윤석열 안철수 운동원 장례식장 찾는다 하루,0
2022-02-16,윤석열 이건희에 열광하면서 문파 친문이래 ㅋㅋㅋㅋㅋㅋ 대가리 속에 순두부만 들은듯 ㅋㅋ,0
2022-02-16,문재인이 되면 북한에 갖다 바친다며 입에 거품 문게 언젠데 기억안나 사람이 양심이 있으면 부끄러운줄 알아야지 아직도 이런 헛소리나 하고 ㅋㅋ 그래서 윤석열이 밀어서 무당과 신천지에 갖다 바치는건 괜찮고 ㅋㅋ,0
2022-02-16,기호2번 윤석열 공식로고송 찐이야,1
2022-02-16,늘 거짓말로 변명을 하는 집단이라서 또 거짓말을 하겠지만 저 발언의 목적은 광주지역 20대를 타겟으로 한 발언 일겁니다 즐기고 놀 공간을 만들어 드리겠습니다 그러나 동시에 검사출신으로만 모여있는 윤석열 선대본의 한계인 것이죠 검사들은 다른 사람말은 안들으니깐 ㅎ,1
2022-02-16,#이재명 #앞으로 #제대로 #나를위해이재명 #이재명은합니다 #윤석열,1
2022-02-16,2번엔 윤석열 캬하,1
2022-02-16,윤석열 머리나 빌린 윤핵관 머리나 전부 검사 대가리는 돌대가리 임을 증명하나,0
2022-02-16,영상 윤석열 인신공격 안해 이재명은 저와 비교대상 아니기 때문 다음뉴스,1
2022-02-16,정말 윤석열은 아니자너,0
2022-02-16,우적폐 좌적폐 때문에 정치검찰 정치언론 들이 때문이라 생각 함 윤떡렬 도 어차피 검찰 패거리들 에 속해있는 인간임 노무현 사위 곽상언 윤석열 정치 보복 선두에서 우리 가족 샅샅이 수사 출처 한겨레 네이버 뉴스,1
2022-02-16,뒤로 윤석열 꼬봉이니까 혹시 항 으로 항동훈,0
2022-02-16,김의겸 전 청와대 대변인이자 현 더민주 의원이 지난 2년 180석이 전혀 못해 온 일을 따박 따박 기자들 물음에 명확히 답변하며 대선3주앞둔 오늘도 윤석열 김건희부부 를 향해 계속 이어 압박하고 있다,0
2022-02-16,손발 잘 맞는 윤석열,0
2022-02-16,윤석열 안철수에 5년 뒤 대선 로드맵 제안 검토 중 집안 로드맵이나 다시 짜세요 상중이라 가만히 있으려 해도 주제파악을 너무 못 하네 #건희로드맵이나짜라 #김건희구속 #주제파악이안되나 #윤쫄보,0
2022-02-16,산하 산별 연맹에서의 이탈 이 같은 이탈 움직임은 이 후보에 대한 지지 결정 전부터 이재명 지지선언 한국노총 산하 조직 윤석열로 이탈 잇따라 다음 뉴스,0
2022-02-16,아이돌 정치의 시작은 박근혜였고 문재인을 거쳐 한동안 종식될듯하니 다행이다 이재명이건 윤석열이건 좋은 이미지랑은 거리가 있으니께 조국과 안희정이 아이돌 정치에서 떨어진건 대한민국의 축복이랄까 그럼 다음의 포퓰리즘은 무엇일까,0
2022-02-16,외전의 외전 윤석열 검찰공약과 대선판도 2022년 2월 15일 via 여기 이넘이 조선일보도 아니 새끼 조선일보인 문화일보에 겨우 들어가서 개 노릇하든 넘이다 이넘 말에 진실이 어디있나 잘 찾아봐라 앞잡이들의 개 아니냐,0
2022-02-16,국민대인가 국빈대인가 아님 궁물대인가 김건희 사문서 위조 허위경력 신정아는 이걸로 윤석열에 의해 법적처벌 받지 않았는가 그렇다면 김건희는 왜 처벌하지 않는가 김오수 넌 뭐하는 새끼냐 뒤가 구리니까 윤석열 눈치 보이냐 똥개들이 짖더냐,0
2022-02-16,#이재명 #앞으로 #제대로 #나를위해이재명 #이재명은합니다 #윤석열 Re100,1
2022-02-16,생각할수록 화가 난다 윤석열이 대통령 되면 어쩌나 불안해 하는 나 이렇게 만든건 다 민주당 때문이라는 생각 180석을 깔고 앉아서 그동안 좌고우면 기득권에 안주하고 대안이 없다는 것을 즐기는 것인가,0
2022-02-16,나는 평범한 국민 입니다 보다 못해 트윗 가입해 조금 이나마 안철수에게 힘이 돼어주고 싶어서 트윗 가입함 윤석열과 이재명은 너무 저급하고 천박한 수준임 안철수 힘을 내어 주세요 점점 민심은 당신에게로 갈겁니다 변화가 감지 돼고 있잖아요,0
2022-02-16,제발 윤석열의 추락을 보고싶어 대선 얼마 안 남았잖아 마치 이명박때 보는기분이야,0
2022-02-16,전두환 박근혜 이명박 이승만 윤석열,1
2022-02-16,뻔뻔한 윤석열의 뻔뻔한 선거운동,0
2022-02-16,기대헙니다 윤석열이 당선되면 무죄 하려고 질질 끌고 있다 검새시끼들 수법이다,0
2022-02-16,지들은 인간적 대화 나누고 돈 아끼느라 밀폐된 버스에 발전기 넣어서 가동하다 비명횡사한 사람들은 병풍뒤에 누워계시고 인간이면 당장 후보사퇴 해야지 고인에게 미안해서라도 안철수와 이재명 윤석열 빈소 심야 회동 인간적 대화 나눠,0
2022-02-16,아깽이 소식이 없어 궁금했는데 아깽이는 얼굴을 잘 안보여주는군요 아깽이야 자주 보자,0
