Datetime,text,label
2022-03-02,얘들아 0명 나 이번 선거를 끝으로 이준석 얼굴 꼴도보기 싫거든 제발 윤석열은 찍지말고 선거는 하러 나와주라 제발,0
2022-03-02,언론 움직이는건 기업 들 이고 기업 을 움직이는건 검찰 들 이라서 검찰청 부터 불질러 버리고 다 해체 시켜 버려 야 합니다 #사법농단 #검찰쿠테타 #윤석열 #윤석열OUT,0
2022-03-02,부동시 비웃는 듯한 느끼한 모습 오만한 태도 불손한 자세 윤도리 윤쩍벌 윤쭉벌 위의 사진을 보니 이렇게 쉽게 대통령되는데 재수 삼수 우습다는 표정이네요 군중심리에 탄생한 히틀러가 연상된다 윤석열은 아니다,0
2022-03-02,그래서 선거 윤석열 꼭 당선 돼야 해요 저것들 까부는 꼴안보게요,1
2022-03-02,철수는 몸값 제대로 받고 또 철수했네 윤석열 지지 그 뜻 받아 반드시 승리 성공적 국민통합정부 만들 것 출처 조선일보 네이버 뉴스,0
2022-03-02,이재명 대 윤석열 두 후보만 놓고 물었는데도 이재명 46 8 윤석열 46 4 0 4 p 차 안철수 빠져도 이재명이 우위다,0
2022-03-02,고인의 유지를 받들어 끝까지 완주한다던 안철수 윤석열 찍으면 일년도 안되어 후회하고 그찍은 손가락을 자르게될거라던 안철수가 결국 그말을 못지키고 철수했다,0
2022-03-02,문파 윤석열 안철수 단일화 성공 이건 70년대 삼김 단일화 보다 더 어려운것 우리가 해냈다 오직 대장동 몸통 밝혀서 감옥 보내기 위한 일념으로,0
2022-03-02,윤석열이 대통령이 돼야 대장동 제대로 밝힐 수 있다 이재명은 그의 측근들이 너무 많이 엮여서 어렵다,0
2022-03-02,윤석열 그릇이 보통이 아닙니다 이재명만 막는다는 심정으로 지금은 하나로 뭉쳐야합니다 대선 후에 양식있는 민주당 의원들도 어떤 형태로든 지금의 민주당에 변화를 주기를,1
2022-03-02,윤석열 망언 제조기1,0
2022-03-02,부동시 비웃는 듯한 느끼한 모습 오만한 태도 불손한 자세 윤도리 윤쩍벌 윤쭉벌 위의 사진을 보니 이렇게 쉽게 대통령되는데 재수 삼수 우습다는 표정이네요 군중심리에 탄생한 히틀러가 연상된다 윤석열은 아니다,0
2022-03-02,이낙연님 윤석열 다음을 차 버린 이유가 뭘까,0
2022-03-02,아줌마 조국이한테 가서 물어봐 왜 윤석열이 특검 시원하게 오케이 안했는지 조국이 신처럼 떠받들잖아 거기 가서 물어봐,0
2022-03-02,검찰총장 김오수가 막산이 바람막이 돼주고 있는데 박은정은 더하구요 찾아보니까 작년에 윤석열 징계때 맹활약 했던게 박은정이더라구요 막산이 백현동건도 왜 박은정에게 맡겼는지 알겠어요 그 누구하나 막산이 털 끝도 안건드렸죠 좋겠네요 막산이,1
2022-03-02,안 후보 측에 연대의 손짓을 보내왔단 점에서 다소 허망한 분위기도 엿보입니다 #이재명 #윤석열 #안철수 #대선,0
2022-03-02,환자단체 이재명 윤석열 등 대선 후보 환자정책 실망스럽다,0
2022-03-02,여론조사상으론 거의 반반 갈라진다고 했는데 문제는 구도싸움에서 윤석열 고립시키는게 깨졌다는거겠지,0
2022-03-02,생각보다 그림이 너무 비굴하다 윤석열도 참 오만한 인간이고,0
2022-03-02,특검을 하는 이유는 권력의 개가 된 수사기관이나 사정기관들이 수사를 안하기 때문인데 윤석열이 대통되면 특검까지 갈 필요있겠냐 경찰 검찰 감사원 그리고 정적제거용과 공무원 길들이고 만든 공수처가 있는데 재멍이 감옥보내는데 특검까지 필요하겠냐,0
2022-03-02,허영일 민주당 선대위 디지털혁신위 대변인 입으로는 민주당을 위하는 척 하지만 국민의힘에 복무하는 자사람은 상식이 있어야 한다 제1야당 윤석열 대선후보를 이렇게 공격하는 것은 수상한 정치적 의도가 있는 것 ㅋㅋㅋㅋㅋㅋ돼지 작세행,0
2022-03-02,문재인 5년도 견뎠는데 윤석열 5년 못 견딜까마는 그래도 그시간이 너무 길 것 같다,0
2022-03-02,아무런 걱정하지 말아요 안일화가 무서웠지 이재명 대 윤석열은 45 41 입니다,0
2022-03-02,첫줄만 보고 윤석열이랑 홍준표인줄 알았음,0
2022-03-02,아직도 이해가 안가는거 문재인 지지지자들이 윤석열 뽑는다는거 윤석열 공약 보고도 그러는가 싶음 아님 다들 문재인 얼빠였나,0
2022-03-02,장초반 윤석열 안철수후보의 단일화 성사로 관련주들이 상승출발할 것으로 예상됩니다,0
2022-03-02,김건희는 수사를 꼭 윤석열도 수사를 꼭 대통령이 되었다하더라도 탄핵될 소지가 많으니 안철수를 준비할수도 있나싶다,0
2022-03-02,우리 남편 넥타이 딱 보고 단일화 하겠네 하더라구요 이제와서 설마 했는데 우리 남편 촉이 귀신이네 단일화로 윤석열이 대통령 될지 모르겠는데 안철수는 이제 끝이다잉 철수 알았제,0
2022-03-02,윤석열 찍으면 1년 후 손목아지 자르고 싶을겁니다라고 명연설을 한 사람이 누굽니꽈,0
2022-03-02,설마 설마 했는데 진짜 윤석열이 대통령 되네,0
2022-03-02,국민일보 여론조사 윤석열 44 2 이재명 37 9 오차범위 밖 우세,0
2022-03-02,아무런 걱정하지 말아요 안일화가 무서웠지 이재명 대 윤석열은 45 41 입니다,0
2022-03-02,윤석열을 지지하는게 문재인을 위한 거라고 문재인의 뜻이라고 자위하고들 계십니다,0
2022-03-02,안철수 윤석열 단일화 안철수 이름값을 하며 드 뎌 정치를 정치를 알다,0
2022-03-02,안철수 지지 윤석열 반드시 승리 으로 단일화 선언 종합 출처 역시 철수는 철수 하네 이런극적인 상황을 연출하려고 고생했다 에라 처음부터 짜놓은 극본을 뭐 대단한것이라고 차라리 단순한 대결이 나을수 있다,0
2022-03-02,윤석열 단일화 없이도 어차피 승리했을건데 그부분은 아쉽네 안철수 간보다가 투표용지 변경도 못하고 그대로 나오고 촰지지자들은 윤석열2번에 꼭 투표해라,1
2022-03-02,어제까지 TV토론 보던 국민들만 황당 사기당한 느낌 윤석열 안철수 단일화 선언 더 좋은 정권교체 뜻 모아 우리는 원팀,0
2022-03-02,철수여 안녕 13년 당신을 지지했지만 왜 박경철 원장이 너를 떠났는지 이제 조금은 알수 있을것 같다 너는 너를 지지했던 작지만 큰 여러 사람들의 가슴을 아프게 하고 잘 될수가 있을까요 당신은 이제 윤석열이 꼬스까이나 하세요,0
2022-03-02,안철수씨가 사퇴하고 윤석열 후보랑 단일화 한다니까 이재명 지지자 쪽이 좋다고 하는 반응도 보이는데 그 이재명도 전날까지 안철수씨에게 연대 제안하고 있던건 알고 그러는걸까,0
2022-03-02,이번 대선은 민주공산당 범죄자 조폭 이재명때문에 어쩔수없이 국힘당을 뽑아주는거지 윤석열 국힘당이 좋아서 나아서 뽑아주는게 아닌거다 정권교체 죄인색출 죄값 처벌 똑바로 해야 뽑아준 국민에 대한 예의일거다 나라빚 파산 경제 되살리고 중국속국 뿌리뽑고 나라 되살리려면 똑바로 해야한다,0
