Datetime,text,label
2022-03-08,비나이다비나이다 내일 ㅇㅅㄹ이 대통령이 아닌 세상에 계속 살게 해주세요,1
2022-03-08,여러분 위임 잘 합시다 #난 죽어도 ㅇㅅㄹ 이 대통령되는 꼴은 못보겠다,0
2022-03-08,제발 ㅇㅅㄹ 내일쯤 지구상에서 없었으면 좋겠다,0
2022-03-08,솔직히 민주당 저번 대선이랑 총선에서 그렇게 밀어주고 믿어줬는데 많이 실망스러웠던게 사실이어서 국힘에서 제대로된 후보 내세웠으면 표가 많이 돌아섰을 텐데 ㅇㅅㄹ이 진짜 말도 안돼서 다들 그거 막으려고 절박해지는거 웃기지만 안웃김 민주당 후보가 누구든 ㅇㅅㄹ만은 막자는거지,0
2022-03-08,감정과 원한으로 급발진하지말자 는 문통지지에서 반잼하다 이럴꺼면 ㅇㅅㄹ하는 이들을 보며 더 깨닫는 중 반잼까지는 할 수 있다 사람이니껜 근데 자기 감정과 원한에 급발진해서 ㅇㅅㄹ까지 가면 스스로를 한번 돌아봐야,1
2022-03-08,ㅇㅅㄹ 바로 윗기수 한명 빼고 회사 사람들 전부 내 얼굴도 모르는 썰 푼다,0
2022-03-08,ㅇㅅㄹ 필요 없어요,1
2022-03-08,포케특이 뭔데여 ㅇㅅㄹ개발 그거 맞아요,0
2022-03-08,그래 뭐 물먹은 낙연파들이 언젠가 돌아설거라고 생각은 햇거든 이는 계파가 없으니 내맘대로 안될거니까 근데 나 어제 굉장히 특이한 계정을 봄 갓생성된 계정이 아닌 ami가 자기 문꿀ㅇㅅㄹ라면서 윤 투표를 호소하고 잇엇음 문이 방ㅌ의 명성을 이용했다며 진짜 이분만은 됨,0
2022-03-08,ㅇㅅㄹ이 그런 발언을 했다면 정확한 뜻은 몰라도 지식인으로 보이고 싶었을 것,0
2022-03-08,이번엔 정말 주변인들도 난리네 엄마 아빠는 ㅇㅅㄹ 찍으라고 압력 넣고 잴친한 친구는 ㅇㅈㅁ 찍으라고 카톡 보내고 휴,0
2022-03-08,ㅇㅅㄹ의 주장은 사랑한다 그래서 팬다 의 논리로 이루어져있다는 점에서 참으로 투명하게 마초적이다,0
2022-03-08,아오 밖에서 ㅇㅅㄹ 차량에서 소리 소리 지르고 난리치는거 짜증나네 시끄러워요 몇십분째 증말,0
2022-03-08,ㅇㅅㄹ 우리 동내쪽 왔었다네 첨앎,0
2022-03-08,털칭구들 사진에 힐링되다가 ㅇㅅㄹ기사에 개빡침이 반복되고 있네요 하효,0
2022-03-08,나 알바하는 곳 바로 옆 광장을 ㅇㅅㄹ 지지자들이 점령함,0
2022-03-08,아씌 옷 디자인하다가 이걸로 하면 되겠다 막 골랐는데 ㅇㅅㄹ한테 전화와서 뭐하려고 했는지 까먹음 아나,0
2022-03-08,ㅇㅅㄹ 전화 그만해라 진짜,0
2022-03-08,하 짜증나 왜 점심시간에 전화 하고 ㅈㄹ이야 미친 왜냐고 왜 ㅇㅅㄹ 저주할거야,0
2022-03-08,ㅇㅅㄹ 바빠죽겠는데 전화하고 ㅈㄹ 이야,0
2022-03-08,아 미친 수업중에 ㅇㅅㄹ한테 전화왔어 개새끼야 하지마,0
2022-03-08,ㅇㅅㄹ영상보고 이민가고 싶다는 분들 ㅋㅋㅋ아직 느그 리ㅈㅁ을 모르는분들 문파들처럼 한5년 지켜보면 말한마디에도 뭔수작인지 자동으로 입력이 되더만 여자사람친구라는 단어쓸때도 알아봤지 남성청년들표 가져올라고 시동걸다 선점뺏기니 이제사 여성인권 커트야 커트 나 당하지말지니,0
2022-03-07,아 미친 ㅇㅅㄹ 선거쏭중에 보여줄게도 있네 어이없어,0
2022-03-07,와 저 뭐 찾아보다가 진성준 발언 저 영상을 선거운동원이 부딪혔는데 손가락질 하면서 뭐라하는 ㅇㅅㄹ로 해석하면서 저런 사람이 대통령되면 되겠냐는 트윗 봤는데요 ㅋㅋㅋ 세상에나,0
2022-03-07,ㅇㅅㄹ 간단하게 낙서하기 좋아,0
2022-03-07,국민청원 원래 없었는데 요즘에 다들 많이 신문고처럼 써서 억울한일 생기면 다들 글 작성해서 호소하고 하지만 이거 이번 대통령시기에 생긴거라 어떤 대통령이 되느냐에 따라서 존폐가 나뉠텐데 다음 대통령 ㅇㅅㄹ 되면 당연히 없어질것 같은데 갑자기 국민청원 하고 나니 그런 생각이든다,0
2022-03-07,오늘 근처의 역으로 인명사고가 났어요 2시간 정도 걸려서 겨우 역에 도착했더니 좀 피 냄새가 났다 사고를 맞춘 사람은 ㅇㅅㄹ ㄲㄴㄹ ㅅ ㅇㅇㅅ ㄴㅁ ㅂㄹㄷㄱ ㅅㄱㅎ ㄴㄷ ㅈㄱ ㅅㄷ,0
2022-03-07,설대 입학졸업을 우월성의 절대 근거로 믿는 자들의 무능과 무례 ㅇㅅㄹ은 최고 수준인 듯 친구 후배들이 인생 걸고 학생운동할 때 근10년을 고시촌 들락거리던 자가 민주화운동 좀 한 게 대수냐 며 대명천지에 연설이라 이런 무식한 파시스트 같으니 지옥도가 따로 없다,0
2022-03-07,요새 다시 파고있는 ㅈㅎㄱ ㅇㅅㄹ ㄴㄴ 눈인비다 이사라 아니고 야 시로 네,1
2022-03-07,유자차나 레몬차 처럼 과일청맘 아용하는 방법도 있지만 ㅇㅅㄹ이라는 브랜드 처람 과일응 홍아나 녹차 같은 차에 꽃차나 허브티 블랜딩 하듯이 블랭딩하는 방법도 있어,0
2022-03-07,개싫다 ㅇㅅㄹ,1
2022-03-07,ㅇㅅㄹ은 안뽑는다 공적인 자리에서 저 태도면 카메라 없을때 어떻게 대할지 아주 훤하지ㅎ,1
2022-03-07,입으로 배설하는 ㅇㅅㄹ,0
2022-03-07,ㅇㅅㄹ,1
2022-03-07,다들 ㅇㅅㅇ 이라고 하지 ㅇㅅㄹ 이라고는 안하잖아요 저쪽 왜곡선동에 놀아나지 마시고 마음 편하게 저 주세요,0
2022-03-07,마음같아선 ㅈㅇㅂㄱ이나 ㅇㅅㄹ 가서 밥먹고오고싶다 혼자있지만,1
2022-03-07,어제 이번남들 모여있는곳에서 무슨 이야기 하고 있나 하고 살짝 봤다가 ㅇㅈㅁ 당선이면 자기같이 찌질하고 말붙이기 힘든 인간들만 망하고 그러니까 ㅇㅅㄹ이를 찍어야 한다는 글 보고 순간 말을 잃고 숨쉬는것도 잊어버림 우와아,0
2022-03-07,ㅇㅅㄹ이 투표 자기한테 해달라고 문자보냈어 응 차단,0
2022-03-07,부동산 때문에 ㅇㅅㄹ 뽑는다니 역사는 반복되는 건가,0
2022-03-07,어디서 문자가 왔길래 봤더니 ㅇㅅㄹ이네 짜증이 확,0
2022-03-07,부산저축은행에 발 묶인 사람들의 눈물을 덮어버린 언론도 ㅇㅅㄹ과 같은 나쁜것들이다 같이 일하던 팀에 팀원 아버지 이 일로 돌아가셨던 기억난다 큰 충격 받으셔서,1
2022-03-07,이제 보니 아버지 성함도 틀리게 적었었네 아무튼ㅇㅅㄹ과 국힘이 예전과 다르게 빨리 사전투표 하라는 이야기가 왜 나왔는지 알겠다,0
2022-03-07,전화 해 보니 이미 어머니는 마음 돌리셨고 아버지도 마찬가지일듯 ㅇㅅㄹ 특보 임명장인가 뭐시기인가 받았다고 사진까지 찍어서 보내셨던 분이 1번 찍으신다는 소리는 그만큼 큰 일인데,0
2022-03-07,자유게시판 ㅇㅅㄹ 당선확정 이라는 스팸문자 받았는데 문제 없을까요,0
2022-03-06,토욜날 사전투표에서 #이재명 후보 찍었는데 자꾸 ㅇㅅㄹ이 되면 어떡하지 라는 망상이 자꾸든다 그럴리 없겠지 하면서도 이명박다음에 박근혜를 선택한 전례가 있어서 쫌 불안하다 빨리 선거일 지나고 #이재명 후보가 당선되서 정치걱정 안하고 맘편히 덕질하고 싶다 ㅋㅋㅋ,1
2022-03-06,3 등급 유감 퀴즈도 풀고 만들기까지 #내가만드는퀴즈 #퀴즈바이미 3등급 만족해여 ㅇㅅㄹ,0
2022-03-06,뉴스타파 오늘 영상만 보면 대장동 문제는 ㅇㅈㅁ과 성남시에 의한 영업이익 특혜가 아니라 오히려 ㅂㅇㅅ 전특검과 ㅇㅅㄹ의 불법대출 봐주기 수사 특혜일 수 있다 12분 영상인데 1 5배속으로 한 번 보세요,0
2022-03-06,아깝다는 생각이 들었다면 그쪽에 좀더 마음이 쏠린건 아닐까 ㅇㅅㄹ,1
2022-03-06,더털어두 대 ㅇㅅㄹ,0
2022-03-06,티비만 켜면 화재 이야기에 마음이 아프고 ㅇㅅㄹ 얘기에 피꺼솟 나라 망할 징조 정말,0
2022-03-06,ㅋㄹㅇㅈㅁ ㅇㅅㄹ이가 이겨서 이준석 배인규같은 애들 득세할거 생각하면 고민이 사라짐,0
2022-03-06,뽑을 사람 없어서 투표 안할거라는 모부에게 난 ㅇㅅㄹ되면 이 나라 뜰거라고 선언했다 물론 나도 이번에 민주당 손절한다고 말할정도로 이번 정부에 실망했지만 그래도 기본이 지켜지는 나라에 살고 싶다는게 최종 결론이었다,1
2022-03-06,ㅇㅅㄹ 보는 줄요,0
