Datetime,text,label
2022-02-09,윤석열은 이렇게 말해라 적폐청산이라기 보다는 죄가 있으면 법대로 처벌한다,1
2022-02-09,대전MBC 충청권 윤석열41 7 이재명31 4 안철수8 4 10 3 p 앞서,1
2022-02-09,으흐흐 나 이런 댕댕이야,0
2022-02-09,여보세요 이재명 아니면 왜 윤석열 일거라 생각하죠 둘 다 싫다고욧 나 참,0
2022-02-09,언론이 편파적이어도 어쩜 이렇게 편파적일수 있냐고 윤석열이 대통령되면 어떤 세상이 될지 정말 무섭고 답답해서 미칠거 같음,0
2022-02-09,민주주의를 위해 부마항쟁을 한 정의로운 부산 경남인들은 깨어나라 윤석열은 없는 죄는 만들고 있는 죄는 덮어주는 특수통 검사에 불과한 자이다 국민들이 원하는 검찰개혁을 거부했다 이러한 자를 지지하는 것은 정의로운 일이 아니다 PK는 문재인 대통령과 나의 고향인데 너무 챙피하다,0
2022-02-09,2 7 월 윤석열 X파일에서 검증된 진짜 사실들 노영희의 뉴스인사이다 대담한 대담 via,1
2022-02-09,식겁하기는 적폐로 정권 잡아서 적폐 더 하더니 겁이 잔뜩 나나보네 청와대 적폐수사 발언 매우 부적절 윤석열 문제 없으면 불쾌할 일 뭐 있나,0
2022-02-09,포기라는 말은 부패한자들의 입장이 되어야하며 건전한 대다수 정의를 지향하는 시민들은 최종 승리를 위해 사회정화와 민주주의 발전을 위해 도전만 있을뿐 윤석열 당선을 목표로 시민세력의 승리를 향해 끝없이 도전하고 전진해야,0
2022-02-09,대구 경북인들은 깨어나라 윤석열은 없는 죄는 만들고 있는 죄는 덮어주는 특수통 검사에 불과한 자이다 국민들이 그토록 원하고 원하던 검찰개혁을 거부했다 이러한 자를 지지하는 사람들은 결코 정의로운 TK인이라고 할 수 없다 TK는 이재명 후보의 고향인데 국민들에게 부끄럽지도 않는가,0
2022-02-09,죄가있음 기다렸다 처벌 받음 그만이고 적폐 아님 그만이고 도적이 왜 제발 저리는지 알수 없음 류 지금 민주당 정권이 검찰을 이용해 얼마나 많은 범죄를 저질렀느냐 윤석열 국민의힘 대선후보,0
2022-02-09,진짜 무슨 생각이냐 이재명 추미애 조국때문에 민주당이 싫어 뭔 개소리야 지금 윤석열이 문대통령님 잡겠다는데 그딴 소리가 나와 노무현대통령님 그렇게 허망하게 뺏기고도 정신 못차리나,0
2022-02-09,윤석열 찍겠다는 문빠들 좋냐,0
2022-02-09,윤석열후보님은 안티팬 모으느라 수고가 많으시네요 ㅋㅋ 화이팅,1
2022-02-09,윤석열 적반하장 적폐를 논하는 그런 무뢰한 망언쟁이 깡패같은 인간는 인정도 안하죠 당근 안중에도 없죠,0
2022-02-09,이런 것은 뉴스에 나오지가 않네요 열린공감 TV 특종 기사인데 댓글 수사했던 윤석열이 이번에 자신의 캠프에서 공개방송 대구 특종 윤석열 캠프의 SNS 공작단 실체 단독공개 십알단 의 망령 부활하다 출처,1
2022-02-09,윤석열 후보는 절대 오만함을 보이면 큰 실수 지지도가 조금 더 높은 상황이다 더 몸을 낮춰야 한다,0
2022-02-09,# 627 같잖은 윤석열 감히 문대통령을 진보집결로 반격 김건희 최은순 모녀 주가조작에 50억 태워 윤석열 해명 모두 거짓 출처,0
2022-02-09,윤석열 또 방역수칙 위반 상습범 vs 허위 사실 다음 뉴스,0
2022-02-09,그러게요 종이 씹어먹으며 이것저것 외워야하니 벼락차기 엄청 해서 스트레스로 그런거 아닐까요 우리 강쥐님은 항상 자기 머릿속 철학과 생각 가치관이 확고하고 아는게 많아서 늘 가지런한데요,0
2022-02-09,윤석열이 초조하면 나오는 망언 요새 부쩍 이망언이 빈번 합니다 전에는 자신의 지지율이 곤두박질 칠때인데 요새 지지율은 박빙인데 여론조사의 국힘의 내심을 엿볼 수있어 보입니다,1
2022-02-09,이런 대특종의 인용보도가 0건 이 나라 언론들은 죄다 윤석열 선거 대책본부인가,1
2022-02-09,국힘당 선대위에서 는 윤후보가 과격한 말을 안쓰도록 신중하라 윤석열 후보 자신도 언행에 신중하라 다된 밥 똥될라,0
2022-02-09,그거 보고싶어서라도 윤석열,0
2022-02-09,전두환도 그랬다 윤석열은 시위를 하면 국민 모두 삼청 교육대 보낼 것이다 아주 질나쁜 비밀 검찰 독재정치를 할것이다 생각만 해도 소름이 끼친다,1
2022-02-09,윤석열 고등학교 기술 예술 과학고로 나누자 누리꾼 10년전 녹화방송 출처 헤럴드경제 네이버 뉴스,0
2022-02-09,문빠라서 윤석열 지지한다는 사람들은 문재인 정권을 수사하겠다는 발언은 또 어떤 논리를 동원해 선해하려나 궁금하다,0
2022-02-09,윤석열 노골적 정치보복 선언 분노의 힘 모으는 여당 다음 뉴스 민주세력 총집결 저런 인간에게 문재인 정부 심판 받을 수 없다,1
2022-02-09,응 그 칼이 당신들을 향할거야 그래서 내표 기꺼이 뉴스하이킥 최재성 윤석열은 미친 사람 뱃속에 보복의 칼 들고 있어 다음뉴스,0
2022-02-09,음주운전자에게 맡기는 것보다는 초보가 나음 충동조절장애 민주당피셜 가진 음주운전자라니 윤석열이 잘난게 아니라 비교군이 이재명이라 비교우위가 생김,1
2022-02-09,ㅎ 청와대 신호 하나에 죽창세력 총결집하겠군 분명 불법 비리 범죄자 라고 했건만 왜케 다들 게거품 뿜냐 난 범좌자 라고 시인하는거냐들 선거 거리둔다던 윤석열 발언에 이례적 발끈 출처 데일리안 네이버 뉴스,0
2022-02-09,음주운전자에게 맡기는 것보다는 초보가 나음 충동조절장애 민주당피셜 가진 음주운전자라니 윤석열이 잘난게 아니라 비교군이 이재명이라 비교우위가 생김,1
2022-02-09,이 사람 트위터를 살피며 느낀점은 국짐당 비리나 문제점은 단 한 개도 올리지 않고 김건희와 윤석열을 쉴드쳐주고 오로지 민주당을 적대시하여 민주당 집권을 막겠다는 일념이 트윗에 또렷히 보인다는 것 전형적인 국짐당 프락치의 느낌 그런데 민주당의원 계정들이 왜 이런 자를 팔로잉 할까,0
2022-02-09,문재인정부에 정치보복을 하겠다고 선언한 윤석열을 이재명이싫어서 뽑겠다는 문꿀 오소리라는 것들 제정신인가 닭대가리인가,0
2022-02-09,윤석열왈 문대통령 주변에 적폐들이 많더라 그래서 내가 다 쳐줘야 국정운영 잘 하실꺼 같아 내가 악역을 맡은거다 그런데 범죄당이 나를 막고 악마를 만들었다 이런말을 했다 진영 논리에 빠져서 이말을 이제 이해하게되었다,1
2022-02-09,트위터에서 시끄러웠던 윤석열 이슈가 여러가지 있는데 가장 반응 뜨거운 게 어제 터진 특목고 이야기인 거 보면 역시 한국 트위터에 제일 많이 상주하는 건 10대가 맞구나 싶음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
2022-02-09,윤석열후보 지지하시는 분들 꼭 투표하셔야 됩니다 내가 안해도 윤석열후보가 될꺼야 라고 생각하시면 안됩니다,0
