Datetime,text,label
2022-02-22,ㅇㅅㅇ찍는 여자는 여자로 안보겠지만 ㅇㅈㅁ 찍는 여자는 사람으로 안봐,0
2022-02-22,ㅇㅈㅁ ㅇㅅㅇ 갑자기 돌연사 했으면 좋겠다,0
2022-02-22,ㅇㅈㅁ은 그 녹취록 판때기 무슨 뜻인지도 모르고 들고 나왔나 보다,0
2022-02-22,ㅇㅈㅁ게이트,1
2022-02-22,내가 계속 걸리는게 이거예요 누구보다 ㅇㅈㅁ에대해 빠삭한 하승주 소장이나 설훈의원이 선거 초반도 아니고 망해가는 분위기인 이 시점에 왜 갑자기 180도 휙 틀어서 저럴까 그냥 슬금슬금 세작노릇을 해도 됐을텐데 왜 미친년 머리풀고 나풀대듯이 저러실까 불길해불길해,0
2022-02-22,아니 근데 ㄷ 선 돌아가는 꼬락서니 진심 무슨일임 달빛기사단이 왜 궁뎅이탐정을 찍겠다는거야 시발 니들이 그러니까 머통령한테 트이타 언팔당하지 ㅇㄴㅇ 팬이라 ㅇㅈㅁ 못찍겠다 여기까진 뭐 이해하겠는데 그래서 궁뎅이를 찍겠다고 심지어 그게 moon을 위한 길이라고 생각하는 지능 레전드,0
2022-02-22,전 안철수 지지 합니다 그것도 제생각이니 강요하지 마세요 댓글 다는 매너는 ㅇㅈㅁ 지지자 같네요 혹시 이런 잘못된길을 제시하는 님은 ㅇㅈㅁ 알바 뛰시는분아닙니까 안후보 그런 행보에 젤로 이득을 보는사람이 과연 누굴까요 안후보 정치생명 영원히 끊어놓을일 하지마셔요,0
2022-02-22,ㅇㅈㅁ은 ㄲㅍ같고 어느정도는 실제로 맞기도 하니까 싫음 ㅇㅊㅅ는 멍청한 느낌은 확실히 아니다 그렇지만 뭔가 모르게 덕이 없어보임 심도 사실 딱 맘에 드는 후보는 아니다 그치만 빻은말을 안 한다는 점에서 소수자를 지속적으로 대변한다는 점에서 사기꾼이 아니니까 지지한다,0
2022-02-22,내일 확진자 더 많고 내일 더 춥고 다음 대통령 ㅇㅈㅁ 아니면 ㅇㅅㅇ 그래도 내일 일어나겠다고 자야 함 졸림,0
2022-02-22,모니야 소중한 모니야 지금 참 바쁘고 정신없지 ㅂㅁㅎ ㄷㄱㄹ ㄱㄹ ㄸㄱ ㅇ ㅅㄷ ㅇㅈㅁ ㅇㄹ ㄱㅇ ㅅ ㅈㄱ ㅇㅃ 덕질 하자 힘내자 화이팅,0
2022-02-22,ㅁㄴㅇ ㅅㅈㅎ ㅁㄴㅇ ㅈㄱ ㅊ ㅂㅃㄱ ㅈㅅㅇㅈ ㅂㅁㅎ ㄷㄱㄹ ㄱㄹ ㄸㄱ ㅇ ㅅㄷ ㅇㅈㅁ ㅇㄹ ㄱㅇ ㅅ ㅈㄱ ㅇㅃ ㄷㅈ ㅎㅈ ㅎㄴㅈ ㅎㅇㅌ,1
2022-02-22,ㅇㅈㅁ은 보통 어린이가 어렸을 때부터 배우는 거짓말 하면 안돼 규칙 어기면 안돼 같은 준법정신이 없어 그리고 거짓말은 언제나 다른 거짓말로 위기 모면하는 경향이 있어,0
2022-02-22,어째 ㅇㅈㅁ 같은 이와 손을 잡을 생각을 진짜 그렇다면 실망이다,0
2022-02-22,나는 플사는 되게 자주 바꾸는 편인데 닉은 10년째 썼고 아이디도 안바꾸고 계이도 안함 은 시발 진짜 ㅇㅈㅁ생각하면 대가리존나 야마스핀 그 주먹 존나 날리는 짤처럼 머리 쥐어박고 싶음,0
2022-02-22,그래그래 싫더라도 ㅇㅈㅁ 뽑아야지 어쩌겠냐,0
2022-02-22,ㅇㅈㅁ 님 뭐함 공천 안 받을 거,0
2022-02-22,다음 공천 때까지 ㅇㅈㅁ이 있을지 부터 고민해 보셔요,0
2022-02-22,이니즘님 어떡해요 무안까지 가는거였어요 욕도아까운 ㅇㅈㅁ땜에 고생하시는 분들이 너무 많네요 잘못한것 없는데 무슨 고소 고발 신고 난발인지 일단 일있다하시고 미룰수 있으면 미루시고 주변분들 도움과 조언대로 하세요 악한인간 한명이 선한사람 많이도 괴롭히네요 힘내세요,0
2022-02-22,화합같은 소리하고 잇네 썩은 사과는 음쓰통으로 ㅇㅈㅁ은 교도소로 애쓰십니다,0
2022-02-22,ㅉㅋ피셜 어제 토론회에서 안철수가 ㅇㅅㅇ을 조낸 자근자근 밟아서 ㅇㅅㅇ과 ㅇㅈㅁ의 격차가 줄어들었다 해볼만하다,0
