Datetime,text,label
2022-03-08,사람들 머릿속에 각인된 이미지는 이번 정부는 무능하고 ㅇㅈㅁ이 무슨 욕을 했고 뭐를 해쳐먹었대 어쩐지 인상이 안좋더라 1번찍는 애들 진짜 꽃밭이다 너네는 사회를 아직 몰라서 그럼 이번엔 정권교체 해야징 하고 2찍 하고옴,0
2022-03-08,처음부터 민주당과 ㅇㅈㅁ의 입장은 달랐을 거라는 생각이 민주당은 여당 안돼도 170석 있으면 그만이라는 생각이고 ㅇㅈㅁ은 이제 떨어지면 감방 간다는 절박함에 제정신 아닌 거고 막판이 되자 민주당도 지들 후보의 심각함을 뒤늦게 알게 된 거고,0
2022-03-08,나는 아직도 ㅇㅈㅁ여조 지지율을 믿지 못하겠음 정동영 득표 지지율 정도면 이해할 수 있을것도 같고,0
2022-03-08,본인은 사전투표 끝냈는데 ㅇㅈㅁ이 대통령돼도 아니 ㅇㅈㅁ이 이왜진 할거같고 ㅇㅅㅇ이 대통령되면 아 아니 ㅇㅅㅇ이 이거진짜냐 할거같음 몬가걍 대통령이 바뀐다는게 실감이안나네,0
2022-03-08,투표하러가는 길에 왠 중년아재가 나를 보고 지나가며 ㅇㅈㅁ을 외치던데 도대체 뭘까 파랑당 지지잔데 내가 빨강코트를 입고 있어서 그랬나 ㅎㅎ,0
2022-03-08,ㅇㅈㅁ이 잘못해서 살기힘들어지면 머 촛불시위하면 대죠 근데 ㅇㅅㅇ이 대면 시위도 못하고 저기 청와대 국민청원도 못할거라고,1
2022-03-08,싫은데요 ㅇㅈㅁ이 되면 뒤집어 놓겠죠 제멋대로 민주당이 민주당 다워야 뽑는거죠 표를 맡겨 놓으신 것도 아니고 정말 실망입니다들,0
2022-03-08,그렇죠 그렇게 되면 억장이 무너지죠 부정선거로 ㅇㅈㅁ 당선되면 아마 대한민국 국민의 폭동이 일어 날거 같아요,0
2022-03-08,저녁 먹고 오늘 밤 자고 일어나면 한국 개표방송 시작할 텐데 나 심장 떨려서 한국 뉴스 못 볼 거 같다 민주당과 ㅇㅈㅁ이 정말 너무 싫지만 이번 선거만큼 민주당 집권을 간절하게 바란 적도 없는 것 같다,1
2022-03-08,나라님 그 애국심 그 양심 높이 기립니다 그래도 기권은 아닙니다 거부요 누가 알죠 앉아 죽긴 싫고요 자라나는 세대가 불쌍해서 시간이라도 벌어야 합니다 극악무도한 ㅇㅈㅁ 바이든 보세요 미국 1년만에 망가져가요 ㅇㅈㅁ은 더 짧을겁니다 꼭 투표하시길 바랍니다,0
2022-03-08,ㅇㅈㅁ 치하에 사시겠어요 ㅂㅈ선거로 당선이면 기어이 중국 밑으로 기어들텐데요,0
2022-03-08,ㅇㅈㅁ 뽑아라 트럼프뽑히고 난 뒤 나라 꼴이 말이 아니게 됐어 살고싶다면 제발 내 말을 들어,0
2022-03-08,ㅇㅈㅁ이 대통 되는 거 구경하시겠어여,0
2022-03-08,ㅇㅈㅁ 부역군단이 어마무시하겠죠 #화천대유 청문회,1
2022-03-08,ㅇㅈㅁ랑 데이뚜하고싶더 씨발,0
2022-03-08,ㅇㅈㅁ 내트친같음,0
2022-03-08,겟콘시요 ㅇㅈㅁ,1
2022-03-08,암튼 ㅇㅈㅁ이 신승을 거두고 심상정이 3등 했으면 좋겠네 허경영이 3등이면 진짜 우울할것같음,0
2022-03-08,울아부지 2번남이긴 한데 뭐랄까 ㅇㅈㅁ이 ㄱㅁㅇㅎ이면 ㅇㅈㅁ 뽑는 사람이라 그냥 별 기대도 생각도 없음 인물보다 당이 중요한 사람이라서 이왕이면 그런거 잘 봐가며 나랑 같은 표 찍으면 좋겠지만 이런게 또 민주주의의 그런거니까 내 표는 늘 아부지 표를 무효화 시키기 위해 존재하는거지,1
2022-03-08,ㅇㅈ 나도 ㅅㅅㅈ이 그나마 ㅆㅂ 젤 낫다고생각햇는데 지금 ㅅㅅㅈ에게 소신투표하면 ㅇㅅㅇ된다고요 나도 ㅇㅈㅁ 뽑고싶어서 뽑은거나님 ㅇㅅㅇ이 되는게죽기보다싫어,0
2022-03-08,이름 앞자리 글자가 묘하다 윤석열 ㅇㅅㅇ 청와대로 오시오 이재명 ㅇㅈㅁ 청와대로 오지마 ㅋ ㅋ,0
2022-03-08,하 띠방 제발 같이 기도해요 ㅇㅈㅁ이 대통령 되게 해주세요,1
2022-03-08,ㅇㅈㅁ ㅇㅊㅅ 손 잡고 걷는거 진심 웃김,1
2022-03-08,그러니까 뽑을 사람이 없다고 이상한 사람 뽑지말고 앞으로 미래 생각해서 ㅇㅈㅁ 뽑아 지금은 최선을 생각할때야 나 지금 ㅇㅅㅇ 될까봐 너무 불안하단말이야 얘 되면 진짜 저ㄴ재 ㅇ 날거 같아 그래,0
2022-03-08,이거 그냥 ㅇㅈㅁ 선거유세하는 주민같잔아요,0
2022-03-08,ㅇㅈㅁ 감정변화 무서워 근데 나도 그런 것 같애,1
2022-03-08,근데 ㅇㅈㅁ은 왜 갑자기 미쳐날뛰는거지 들고 있는 자료에서 막 1퍼차로 뒤쳐진다 같은 결과라도 받은 건가,0
2022-03-08,하 근데 선거결과도 긴장된다 꼭 ㅇㅈㅁ이 됐으면 좋겠다,1
2022-03-08,여성의 날을 축하한다면서 ㅇㅈㅁ을 지지한대 ㅋㅋㅋ,0
2022-03-08,ㅇㅅㅇ도 싫고 ㅇㅈㅁ도 싫고 시발 ㅇㅊㅅ도 싫고,0
2022-03-08,ㅇㅈㅁ 지금 유세하는 방식 조금만 더 일찍 했으면 더 좋았겠지 싶음 아쉽네,0
2022-03-08,대한민국 국민의 근성 나라가 위기일 때 마다 민초들이 나섰죠 ㅇㅈㅁ이 그런 위기감을 느꼈으리라,1
2022-03-08,나쯔님이랑 냠님이 ㅇㅈㅁ보겟다고 냅다 우리 크레페가게에 버리고 구경감,0
2022-03-08,정치 노관심이고 싶은데 ㅇㅅㅇ 쌉소리 존나 개많이해서 거슬림 ㅇㅈㅁ도 노답인데 ㅇㅅㅇ은 사람으로 안보인다니까 원래 심도 결국 정치인이라는 입장인데 지금은 심 정도면 뒤에서 후광이 보일정도 문도 지금은 빛으로 느껴져 ㅅㅂ 걍 객관성을 잃게 만드는 레전드 대선,0
2022-03-08,근데 묘하게 ㅇㅈㅁ 서 계정이랑 블로그 말투 쓸쓸해보여서 안타까움ㅋㄱㅋㅋ큐,1
2022-03-08,그나저나 ㅇㅈㅁ 후보님이랑 되게 사진 다정하게 찍었네 ㅋㅋㅋㅋㅋ 머리 맞닿게 ㅋㅋㅋ,0
2022-03-08,ㅇㅈㅁ의 그 스탠드가 썬재인이라면,0
2022-03-08,20살아들 엄마의 그동안의 많은얘기에 설득이되어 ㅇㅈㅁ은 절대안된다고 전화통화로 친구들 설득하고 있네요 엄마닮아 윤석열로 투표하면 치킨 사주겠다고 하네요ㅎ 오늘만큼은 너무고마운 아들입니다,0
2022-03-08,아 씨발 10일날 연차 썼었어야됬는데 하루쉬면 날아가는 돈이 많아서 씹 ㅁㄴㅇㄹㄴㅁㅇㅁㄴㄹ 일터에서 사람 안죽일라면 ㅇㅈㅁ이 되는수밖에 없다,0
2022-03-08,ㅇㅈㅁ 삐짐,0
2022-03-08,울 아부지는 ㅇㅅㅇ 멍청해서 안뽑는다고함 내가 왜인지 물었더니 아니 그ㅅㄲ는 당연한걸 뭘 유세떨듯이 말한다고 걍 멍청해서 그나마 후보들 중 제일 나아보이는ㅇㅈㅁ 뽑는다 함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-03-08,제가 ㅇㅅㅇ을 싫어한다고 그르타고 ㅇㅈㅁ을 지지하는거 아니거든요,0
2022-03-08,돈이면 그 잘난 대법관도 샀는데 우리 오소리가 안되니 미치겠더냐 감옥가면 생각할 시간이 많을테니 죽기전에 답을 구할 수 있을꺼다 ㅇㅈㅁ ㅁㅅㅇ ㅆㅂㄹㅁ,0
2022-03-08,ㅇㅈㅁ좋아서 찍은거 절대로 아님 윤막으려고 찍은거고 지금도 찝찝해 진짜 윤만은 막아야함 여성인권 추락은 기본이고 ㅇㅈㅅ같은 놈이 설치는거 보느니 죽는게 나을듯 보복정치는 기본이고 각종민영화에 친일 혐오의 시대를 살아가야한다는 생각만으로도 나는 너무 겁이나고 두렵다 정말 토할거같아,0
2022-03-08,ㅇㅈㅁ 과거 트윗 블로그 등등 발굴되고 있는 것들 너무 수치스럽다 내가,0
2022-03-08,ㅇㅈㅁ이 당선되고 당선자 명의로 조화를 보낸다면 가능성 상당히 높을 것 같은데 의도치않게 더민주의 사과와 반성 그 진정성을 확인하게 되겠네,0
2022-03-08,한편 연말정산 없애려고 시동거는 ㅇㅈㅁ,0
2022-03-08,주변 지인 ㅇㅈㅁ지지자의견 요약 문대통령님은 제대로한게없다 ㅇㅈㅁ 댓통되면 모든걸 다 해결하고 가난한사람 잘살게된다 이러고 있어요,0
2022-03-08,이 손으로 차마 ㅇㅈㅁ 은,0
2022-03-08,엌ㅋㅋ ㅇㅅㅇ 150월급 드립에 개빡친 친구가 이미 지가 사전투표서 성심당 찍어줫스닉간 니는 ㅇㅈㅁ찍으라고 카톡 보냇쟝 ㅋㅋ,0
2022-03-08,선거용 트윗은 ㅇㅈㅁ 후보님 명연설로 갈무리할까 합니다 그동안 꼴보기 싫은 정치 트윗도 있었을텐데 참아주셔서 감사합니다 투표 안 하신 분은 꼭 보세요 그의 말이 아니라 그의 과거의 삶에서 그의 미래를 봐야합니다,1
2022-03-08,윤석열 정치 초보자라 말 못한다고 ㅇㅈㅁ 지지하는 사람들이 그 얘기 하나보던데 엄청 잘 하는구만,0
2022-03-08,임기 동안 이준석 나대는 꼬라지 보게 될까 봐 ㅇㅈㅁ 뽑으러 간다,0
2022-03-08,급기야 ㅇㅈㅁ 착즙 트윗까지 탐라에,0
2022-03-08,ㅇㅈㅁ 친중찌라시 의 반박썰,0
2022-03-08,와 다행이예요 제주변은 당연 이재명 극혐인데 단골커피숍이나 미용실은 둘다싫다라 오늘아침까지 ㅇㅈㅁ되면 안되는 이유 얘기하고 선택 꼭 잘하시라고만 했네요,0
2022-03-08,ㅇㅈㅁ씨를 보며 난 꼭 취직하면 모든 계정을 비공개로 돌려야겠다는 마음을 먹었다,1
2022-03-08,학원 종로에 있는데 미친 ㅇㅅㅇ ㅇㅈㅁ ㅎㄱㅇ이 전부 이 나와바리에서 마지막 유세 한다고 지롤해서 개시끄러움 살려,0
2022-03-08,ㅇㅅㅇ 선거 홍보 떼거지로 와서 ㄹㅇ ㅈㄴ 많이 왔음 도로 양옆으로 소리지르고 난리남 광신도마냥 환호하면서 난리남 ㅋㅋ큐 긍데 대학생들이 거기 막 지나다니면서 ㅇㅈㅁ 뽑으라고 외치면서 다니는데 대박 시끄러움,0
