Datetime,text,label
2022-02-15,본질이 통진당 오렌지 새끼들이라 민주당 당명 빼고 후보 이름 내걸기 쪽팔리니까 이름 빼고 ㅇㅈㅁ 두문자로 대충 퉁치고 응좆망,0
2022-02-15,ㅇㄹ ㄱㅇㅇ ㅇㄱㅇ ㅇ ㄴㅇㄴㄷ ㅇㅈㄱ ㅇㅇ ㅃㄹ ㅈㅇ ㅋㅋㅈ ㅇㅉㅁ ㄴㄱ ㅇㅁ ㄴㅂㄷ ㅋ ㅅㄷ ㅇㅈㅁ ㅃㄹ ㅈㅇ ㅊㅎ ㅇㄹㅇㅈ ㅇㄹ ㅇㄱ ㅈㅇ ㄲ ㄲㄱ ㅃㄹ ㅈㅈ,1
2022-02-15,이거 출처가 ㅇㅈㅁ 갤러리라더라구요 허리띠 단디 졸라메야합니다,1
2022-02-15,이 트윗 ㅇㅈㅁ 지지자가 해감 ㅋㅋㅋㅋㅋ,0
2022-02-15,안철수 선거 유세 차량에서 가스 누출로 인해 2분께서 세상을 떠났다고 함 ㅇㅈㅁ이랑 ㅁㅈㄷ이랑 ㅈㅇㄷ은 고인에 대한 추모글을 올림 ㄱㅁㅇ ㅎ은 ㅇㅅㅇ이 기뻐하는 사진을 올리고 p s 를 달아서 추모를 함,1
2022-02-15,인간임을 포기한 개새끼 ㅇㅈㅁ 이나 핥아라 이 생양아치 새꺄,0
2022-02-15,ㅇㅈㅁ 풍선같은 이 세 자음 넣으려고 쓴 돈이 얼마야 초성퀴즈 ㅇㅈㅁ,0
2022-02-15,카타콤 대사맞추기 ㄱㅆㅇ ㄱㄱㄲㅈ ㅅㄱㅎ ㅂ ㅈㅇ ㅇㅈㅁ ㅇㅇㅈㄹㄴ ㅅㄹㅇ ㅇㅈ ㅇㅇㄲㅇ 글쎄요 거기까지 생각해 본 적이 없지만 화생방으로 걸어가 터벅터벅,0
2022-02-15,ㅇㅈㅁ 요즘 여러모로 힘 빠진 모습 보면 분명 이유가 있겠죠,0
2022-02-15,Rt ㅁㅊ ㅇㅈㅁ 뭔 맥락이길래 박정희랑 김대중을 저렇게 언급하는데,0
2022-02-15,여니님 감기랑 코로나 조심하시고 ㅇㅈㅁ더러 절하라고 해 주세요,0
2022-02-15,검찰공화 보다 더 무서운 ㅇㅈㅁ 공화국 입니다,0
2022-02-15,선거가 신이 나고 신이 나서 흥이 나야하는데 ㅇㅈㅁ의 민주당 걸레 짜듯이 아주 쥐어 짜내고 있네 ㅉㅉ,0
2022-02-15,ㅇㅈㅁ당이예요,1
2022-02-15,치졸했구나 ㅇㅈㅁ,0
2022-02-15,왕좆망 ㅇㅈㅁ,0
2022-02-15,줍짤 압제당 디자인도 오지게 구려 ㅇㅈㅁ 자음은 왜 둥글게 해서 뭔지도 모르게 넣은건지 색상도 오지게 구리고 ㅋㅋ 누끼잘못딴처럼 들어가 있는거 볼때마다 거슬림 아니 리자이밍 자체가 제일 거슬리,0
2022-02-15,RT 민주평화TV 앞으로 100년 제대로 국가파탄 위기에 강한 도둑놈 두목 ㅇㅈㅁ,0
2022-02-15,ㅇㅈㅁ이 제일 좋아하는 돈으로 사람 사서 하면 되겠쥬,0
2022-02-15,이전대표가 ㅇㅈㅁ이 찍어달라고 절을 했다는 소식에 가슴에서 뭔가 쿵 하고 떨어지는 느낌이 들었어요 차마 욕은 못하겠는데 그 분이 왜 경선에서 밀렸는지 잘 알겠어요 더는 일말의 미련도 갖지말고 그 에너지로 토리아빠 응원하자 싶네요,0
2022-02-15,봐봐 ㅇㅈㅁ ㅇㅅㅇ ㅅㅅㅈ ㅇㅊㅅ 다른 후보 한테는 없는 능력이야,0
2022-02-15,카페 자주오는 할아버지들이 어느날 ㅇㅈㅁ지지한다는 종이 둘고 사진찍어달라한고 진짜 넘 무서운기억인,1
2022-02-15,ㅇㅈㅁ 당에 망조가 들었네요 좋은 일이든 나쁜 일이든 일어나기 전엔 꼭 어떤 조짐이 있던데 찢어지고 불타고 자빠지고 짐승한테 밀리고 전복되고 모두 상서롭다고는 할수없는 현상들,0
2022-02-15,응 님은 ㅇㅈㅁ 방어나 지지가 아니라 본인의 허울같은 승리감에 고취되어 사세요 앵무새는 그쪽 ㅋㅋㅋ ㅇㅈㅁ을 묻는데 계 속 윤씨만 찾네 꼭 ㅇㅈㅁ 밑에서 배씨처럼 사세요,0
2022-02-15,난 계속 ㅇㅈㅁ 방어 좀 해보라고 유도 하는데 끝까지 윤씨 물고 늘어지는네 어쩌겠어 우리 민주당이 죽은거만 확인했네 ㅇㅈㅁ같은 가족 만나세요,0
2022-02-15,ㅋㅋㅋ 뭘 발렸다는 건지 ㅋㅋㅋ첨부터 박씨가 문프님의 중립적 말씀 중 일부분만 확대해서 멋대로 내버림 그래도 욕은 안한 윤은 정정이라도 했고 ㅋㅋ 욕도 한 ㅇㅈㅁ은 아직도 정정도 사과도 안하고 있고 ㅋㅋㅋㅋ 근데 진짜 님들 상황파악 못한다 표로 협박하는거 2017년 니들 흉내임 ㅋ,0
2022-02-15,리 ㅇㅈㅁ 키가 170,1
2022-02-15,지금도 저러고 있고 유권자들 대리고발 하고 있고 이낙연의 캠프합류 조건인 고발취하도 안하고 있는대 ㅇㅈㅁ이 당선되면 저런 정치적 보복이 일반인에게도 더 많이 일어나겠지요 그래서 이재명이 당선되는것만은 막아야 합니다,0
