Datetime,text,label
2022-02-22,ㅇㅅㅇ 안나오면 소신투표 할 수 있을 것 같은데 하,0
2022-02-22,나는 대선은 진보 보수 관계없이 후보 인성과 공약을 보고 소신투표하고 총선과 지방선거는 솔직히 나와 조금이라도 연관이 있다고 생각하는 사람 찍는 전략투표를 한다,0
2022-02-22,유시민은 그 매력적인 후보를 심지어는 당선 가능성까지 가진 여당 대통령 후보로 만들어서 단 2 차이로 당선시킨 업적이라도 있지 대체 지금의 제3당 들은 매력적인 후보를 가지고 있길하나 당선가능성을 가지고 있나 뭐 하나 있는게 없는 지경인데 뭘 믿고 소신투표 를 해야하는건지,0
2022-02-22,둘다 살아있으면 기호대로 소신투표,1
2022-02-22,저는 1번 소신투표 해봅니다,0
2022-02-22,나도 지난 대선에는 니가 더 잘하지 그러니 하고 소신투표 했는데 이번 대선은 날 씨바루 존나 비참하게 만들어,0
2022-02-22,예전에 기록에다가 진짜 이번에는 차악을 위해 내 소신투표 물지 않을 테다 아마 문 씨가 내맘에들지않았던듯 라고 했는데 지금 대통령님 재선 안되겠습니까 이러고 있음,0
2022-02-22,니도 소신 투표해라,0
2022-02-22,헐 재외선거 내일부터 시작이네 난 아직 소신투표할지 전략투표해야되는지 머리 빠개질거같은디,0
2022-02-22,난아직도 2030여자들 이제야 신경 거들떠나 주는게 괘씸해 소신투표할거야 지금 안하면 할 선택지조차 곧 없어질걸,0
2022-02-22,이런 사람을 두고 소신투표하면 개꼬라지 될까봐 방어투표를 해야하는 상황이 싫다,0
2022-02-22,그러는거임 이러면 뭐 정당놀이 하냐 실망하면 심상정 뽑아라 할 수도 있는데 이재명과 이재명을 올린 민주당이 싫어서 엿먹어봐라 심정인거 소신투표 하는 사람도 있고 이런저런 이유로 진보에서 보수 후보 뽑는 경우도 있는거지,0
2022-02-22,차가운 머리 장착하신거 맞는지요 어딜 봐서 무속열이 대통령감인지요 한 나라를 이끌어 가야하는 수장이 수준이 이 정도 밖에 안되는데 나라 말아 먹을 일 있는지요 안철수 뽑으라는 말은 안합니다 어차피 소신 투표라 무능열을 찍던 대점명을 찍던 그건 님의 마음이고 완주하겠다는건 안철수의,0
2022-02-22,소위 소신투표론자도 전략투표론자도 반대자들에게 악담을 할 때 네깟 한 명의 결정이 얼마나 영향이 있다고 생각씩이나 하느냐 고 묻곤 한다는 게 참 아이러니합니다 선거제 민주주의에서 개인의 영향력은 그 이상 커져서는 안 돼요 그렇지만 행하지 않으면 분명 그 1표의 힘은 사라지고 말죠,0
2022-02-22,빨리 이재명 지지율 팍팍 올라라 소신투표하게,0
2022-02-22,소신투표 안 된다면서 저러는게 참 절박한 건 알겠지만 이건 아닌데,0
